ppm,intensity
62.597443,0.00000001
62.588409,0.00000001
62.579375,0.00000001
62.570341,0.00000001
62.561307,0.00000001
62.552273,0.00000001
62.543239,0.00000001
62.534205,0.00000001
62.525171,0.00000001
62.516137,0.00000001
62.507103,0.00000001
62.498069,0.00000001
62.489035,0.00000001
62.480001,0.00000001
62.470967,0.00000001
62.461933,0.00000001
62.452899,0.00000001
62.443865,0.00000001
62.434831,0.00000001
62.425797,0.00000001
62.416764,0.00000001
62.407730,0.00000001
62.398696,0.00000001
62.389662,0.00000001
62.380628,0.00000001
62.371594,0.00000001
62.362560,0.00000001
62.353526,0.00000001
62.344492,0.00000001
62.335458,0.00000001
62.326424,0.00000001
62.317390,0.00000001
62.308356,0.00000001
62.299322,0.00000001
62.290288,0.00000001
62.281254,0.00000001
62.272220,0.00000001
62.263186,0.00000001
62.254152,0.00000001
62.245118,0.00000001
62.236084,0.00000001
62.227050,0.00000001
62.218016,0.00000001
62.208983,0.00000001
62.199949,0.00000001
62.190915,0.00000001
62.181881,0.00000001
62.172847,0.00000001
62.163813,0.00000001
62.154779,0.00000001
62.145745,0.00000001
62.136711,0.00000001
62.127677,0.00000001
62.118643,0.00000001
62.109609,0.00000001
62.100575,0.00000001
62.091541,0.00000001
62.082507,0.00000001
62.073473,0.00000001
62.064439,0.00000001
62.055405,0.00000001
62.046371,0.00000001
62.037337,0.00000001
62.028303,0.00000001
62.019269,0.00000001
62.010236,0.00000001
62.001202,0.00000001
61.992168,0.00000001
61.983134,0.00000001
61.974100,0.00000001
61.965066,0.00000001
61.956032,0.00000001
61.946998,0.00000001
61.937964,0.00000001
61.928930,0.00000001
61.919896,0.00000001
61.910862,0.00000001
61.901828,0.00000001
61.892794,0.00000001
61.883760,0.00000001
61.874726,0.00000001
61.865692,0.00000001
61.856658,0.00000001
61.847624,0.00000001
61.838590,0.00000001
61.829556,0.00000001
61.820522,0.00000001
61.811488,0.00000001
61.802455,0.00000001
61.793421,0.00000001
61.784387,0.00000001
61.775353,0.00000001
61.766319,0.00000001
61.757285,0.00000001
61.748251,0.00000001
61.739217,0.00000001
61.730183,0.00000001
61.721149,0.00000001
61.712115,0.00000001
61.703081,0.00000001
61.694047,0.00000001
61.685013,0.00000001
61.675979,0.00000001
61.666945,0.00000001
61.657911,0.00000001
61.648877,0.00000001
61.639843,0.00000001
61.630809,0.00000001
61.621775,0.00000001
61.612741,0.00000001
61.603708,0.00000001
61.594674,0.00000001
61.585640,0.00000001
61.576606,0.00000001
61.567572,0.00000001
61.558538,0.00000001
61.549504,0.00000001
61.540470,0.00000001
61.531436,0.00000001
61.522402,0.00000001
61.513368,0.00000001
61.504334,0.00000001
61.495300,0.00000001
61.486266,0.00000001
61.477232,0.00000001
61.468198,0.00000001
61.459164,0.00000001
61.450130,0.00000001
61.441096,0.00000001
61.432062,0.00000001
61.423028,0.00000001
61.413994,0.00000001
61.404960,0.00000001
61.395927,0.00000001
61.386893,0.00000001
61.377859,0.00000001
61.368825,0.00000001
61.359791,0.00000001
61.350757,0.00000001
61.341723,0.00000001
61.332689,0.00000001
61.323655,0.00000001
61.314621,0.00000001
61.305587,0.00000001
61.296553,0.00000001
61.287519,0.00000001
61.278485,0.00000001
61.269451,0.00000001
61.260417,0.00000001
61.251383,0.00000001
61.242349,0.00000001
61.233315,0.00000001
61.224281,0.00000001
61.215247,0.00000001
61.206213,0.00000001
61.197179,0.00000001
61.188146,0.00000001
61.179112,0.00000001
61.170078,0.00000001
61.161044,0.00000001
61.152010,0.00000001
61.142976,0.00000001
61.133942,0.00000001
61.124908,0.00000001
61.115874,0.00000001
61.106840,0.00000001
61.097806,0.00000001
61.088772,0.00000001
61.079738,0.00000001
61.070704,0.00000001
61.061670,0.00000001
61.052636,0.00000001
61.043602,0.00000001
61.034568,0.00000001
61.025534,0.00000001
61.016500,0.00000001
61.007466,0.00000001
60.998432,0.00000001
60.989399,0.00000001
60.980365,0.00000001
60.971331,0.00000001
60.962297,0.00000001
60.953263,0.00000001
60.944229,0.00000001
