ppm,intensity
-88.715990,0.00000005
-88.727659,0.00000005
-88.739328,0.00000005
-88.750996,0.00000005
-88.762665,0.00000005
-88.774333,0.00000005
-88.786002,0.00000005
-88.797671,0.00000005
-88.809339,0.00000005
-88.821008,0.00000005
-88.832676,0.00000005
-88.844345,0.00000005
-88.856014,0.00000005
-88.867682,0.00000005
-88.879351,0.00000005
-88.891019,0.00000005
-88.902688,0.00000005
-88.914357,0.00000005
-88.926025,0.00000005
-88.937694,0.00000005
-88.949363,0.00000005
-88.961031,0.00000005
-88.972700,0.00000005
-88.984368,0.00000005
-88.996037,0.00000005
-89.007706,0.00000005
-89.019374,0.00000005
-89.031043,0.00000005
-89.042711,0.00000005
-89.054380,0.00000005
-89.066049,0.00000005
-89.077717,0.00000005
-89.089386,0.00000005
-89.101054,0.00000005
-89.112723,0.00000005
-89.124392,0.00000005
-89.136060,0.00000005
-89.147729,0.00000005
-89.159398,0.00000005
-89.171066,0.00000005
-89.182735,0.00000005
-89.194403,0.00000005
-89.206072,0.00000005
-89.217741,0.00000005
-89.229409,0.00000005
-89.241078,0.00000005
-89.252746,0.00000005
-89.264415,0.00000005
-89.276084,0.00000005
-89.287752,0.00000005
-89.299421,0.00000005
-89.311089,0.00000005
-89.322758,0.00000005
-89.334427,0.00000005
-89.346095,0.00000005
-89.357764,0.00000005
-89.369433,0.00000005
-89.381101,0.00000005
-89.392770,0.00000005
-89.404438,0.00000005
-89.416107,0.00000005
-89.427776,0.00000005
-89.439444,0.00000005
-89.451113,0.00000005
-89.462781,0.00000005
-89.474450,0.00000005
-89.486119,0.00000005
-89.497787,0.00000005
-89.509456,0.00000005
-89.521124,0.00000005
-89.532793,0.00000005
-89.544462,0.00000005
-89.556130,0.00000005
-89.567799,0.00000005
-89.579468,0.00000005
-89.591136,0.00000005
-89.602805,0.00000005
-89.614473,0.00000005
-89.626142,0.00000005
-89.637811,0.00000005
-89.649479,0.00000005
-89.661148,0.00000005
-89.672816,0.00000005
-89.684485,0.00000005
-89.696154,0.00000005
-89.707822,0.00000005
-89.719491,0.00000005
-89.731159,0.00000005
-89.742828,0.00000005
-89.754497,0.00000005
-89.766165,0.00000005
-89.777834,0.00000005
-89.789503,0.00000005
-89.801171,0.00000005
-89.812840,0.00000005
-89.824508,0.00000005
-89.836177,0.00000005
-89.847846,0.00000005
-89.859514,0.00000005
-89.871183,0.00000005
-89.882851,0.00000005
-89.894520,0.00000005
-89.906189,0.00000005
-89.917857,0.00000005
-89.929526,0.00000005
-89.941194,0.00000005
-89.952863,0.00000005
-89.964532,0.00000005
-89.976200,0.00000005
-89.987869,0.00000005
-89.999538,0.00000005
-90.011206,0.00000005
-90.022875,0.00000005
-90.034543,0.00000005
-90.046212,0.00000005
-90.057881,0.00000005
-90.069549,0.00000005
-90.081218,0.00000005
-90.092886,0.00000005
-90.104555,0.00000005
-90.116224,0.00000005
-90.127892,0.00000005
-90.139561,0.00000005
-90.151229,0.00000005
-90.162898,0.00000005
-90.174567,0.00000005
-90.186235,0.00000005
-90.197904,0.00000005
-90.209573,0.00000005
-90.221241,0.00000005
-90.232910,0.00000005
-90.244578,0.00000005
-90.256247,0.00000005
-90.267916,0.00000005
-90.279584,0.00000005
-90.291253,0.00000005
-90.302921,0.00000005
-90.314590,0.00000005
-90.326259,0.00000005
-90.337927,0.00000005
-90.349596,0.00000005
-90.361264,0.00000005
-90.372933,0.00000005
-90.384602,0.00000005
-90.396270,0.00000005
-90.407939,0.00000005
-90.419608,0.00000005
-90.431276,0.00000005
-90.442945,0.00000005
-90.454613,0.00000005
-90.466282,0.00000005
-90.477951,0.00000005
-90.489619,0.00000005
-90.501288,0.00000005
-90.512956,0.00000005
-90.524625,0.00000005
-90.536294,0.00000005
-90.547962,0.00000005
-90.559631,0.00000005
-90.571300,0.00000005
-90.582968,0.00000005
-90.594637,0.00000005
-90.606305,0.00000005
-90.617974,0.00000005
-90.629643,0.00000005
-90.641311,0.00000005
-90.652980,0.00000005
-90.664648,0.00000005
-90.676317,0.00000005
-90.687986,0.00000005
-90.699654,0.00000005
-90.711323,0.00000005
-90.722991,0.00000005
-90.734660,0.00000005
-90.746329,0.00000005
-90.757997,0.00000005
-90.769666,0.00000005
-90.781335,0.00000005
-90.793003,0.00000005
-90.804672,0.00000005
-90.816340,0.00000005
-90.828009,0.00000005
-90.839678,0.00000005
-90.851346,0.00000005
-90.863015,0.00000006
-90.874683,0.00000006
-90.886352,0.00000006
-90.898021,0.00000006
-90.909689,0.00000006
-90.921358,0.00000006
-90.933026,0.00000006
-90.944695,0.00000006
-90.956364,0.00000006
-90.968032,0.00000006
-90.979701,0.00000006
-90.991370,0.00000006
-91.003038,0.00000006
-91.014707,0.00000006
-91.026375,0.00000006
-91.038044,0.00000006
-91.049713,0.00000006
-91.061381,0.00000006
-91.073050,0.00000006
-91.084718,0.00000006
-91.096387,0.00000006
-91.108056,0.00000006
-91.119724,0.00000006
-91.131393,0.00000006
-91.143061,0.00000006
-91.154730,0.00000006
-91.166399,0.00000006
-91.178067,0.00000006
-91.189736,0.00000006
-91.201405,0.00000006
-91.213073,0.00000006
-91.224742,0.00000006
-91.236410,0.00000006
-91.248079,0.00000006
-91.259748,0.00000006
-91.271416,0.00000006
-91.283085,0.00000006
-91.294753,0.00000006
-91.306422,0.00000006
-91.318091,0.00000006
-91.329759,0.00000006
-91.341428,0.00000006
-91.353096,0.00000006
-91.364765,0.00000006
-91.376434,0.00000006
-91.388102,0.00000006
-91.399771,0.00000006
-91.411440,0.00000006
-91.423108,0.00000006
-91.434777,0.00000006
-91.446445,0.00000006
-91.458114,0.00000006
-91.469783,0.00000006
-91.481451,0.00000006
-91.493120,0.00000006
-91.504788,0.00000006
-91.516457,0.00000006
